N1	T1	N2	T2	N3	T3	N4	T4	N5	T5	N6	T6	N7	T7	N8	T8	N9	T9	N10	T10	N11	T11	N12	T12	N13	T13
chr1:158701147	0.923076923076923	0.692307692307692	0.882352941176471	0.8125	0.777777777777778	0.625	0.956521739130435	0.923076923076923	0.941176470588235	0.266666666666667	1	0.75	1	0.45	0.894736842105263	0.55	0.952380952380952	0.333333333333333	0.947368421052632	0.458333333333333	0.933333333333333	0.705882352941177	0.894736842105263	0.6875	1	0.833333333333333
chr1:158718986	0.75	0.210526315789474	0.733333333333333	0.136363636363636	0.454545454545455	0.266666666666667	0.470588235294118	0.25	0.615384615384615	0	0.72	0.230769230769231	0.631578947368421	0.388888888888889	0.642857142857143	0.230769230769231	0.5	0.625	0.8	0	0.588235294117647	0.541666666666667	0.5	0.0833333333333333	0.714285714285714	0.6
chr1:158719015	0.583333333333333	0.0555555555555556	0.333333333333333	0.12	0.272727272727273	0.0625	0.25	0.142857142857143	0.5	0	0.5	0.111111111111111	0.714285714285714	0.333333333333333	0.588235294117647	0.176470588235294	0.458333333333333	0.55	0.56	0	0.375	0.384615384615385	0.227272727272727	0.125	0.5	0.470588235294118
chr1:158719071	0.478260869565217	0.25	0.555555555555556	0.166666666666667	0.916666666666667	0.227272727272727	0.6875	0.285714285714286	0.866666666666667	0.0833333333333333	0.607142857142857	0.266666666666667	0.727272727272727	0.263157894736842	0.571428571428571	0.235294117647059	0.655172413793103	0.6875	0.538461538461538	0	0.642857142857143	0.391304347826087	0.533333333333333	0.210526315789474	0.631578947368421	0.5
chr1:159170655	0	0.454545454545455	0.571428571428571	0	0	0.45	0	0	0	0	0.818181818181818	0	0	0.555555555555556	0.736842105263158	0.173913043478261	1	0.363636363636364	0.75	0	0.588235294117647	0	0.823529411764706	0	0.941176470588235	0.642857142857143
chr1:159170687	0	0.818181818181818	0.625	1	0	0.333333333333333	0	0	0	0	0.909090909090909	0.454545454545455	0	0.941176470588235	0.684210526315789	0.208333333333333	0.909090909090909	0	0.833333333333333	0	0.666666666666667	0	0.8	0.846153846153846	0.8	0.533333333333333
chr1:159288923	0.764705882352941	0.25	0.65	0.25	0.952380952380952	0.541666666666667	0.8125	0.357142857142857	0.681818181818182	0.0952380952380952	0.75	0.2	0.85	0.5	0.8125	0.25	0.96551724137931	0.4	0.85	0.222222222222222	0.625	0.363636363636364	0.896551724137931	0.136363636363636	0.791666666666667	0.451612903225806
chr1:159289088	0.8125	0.777777777777778	0.789473684210526	0.3125	0.863636363636364	0.36	0.75	0	0.842105263157895	0.4375	0.65	0.722222222222222	0.851851851851852	0.684210526315789	0.846153846153846	0.6	0.590909090909091	0.294117647058824	0.833333333333333	0.666666666666667	0.875	0.565217391304348	0.894736842105263	0.3125	0.925925925925926	0.787878787878788
chr1:159289163	0.333333333333333	0.235294117647059	0.210526315789474	0.125	0	0.210526315789474	0.142857142857143	0	0.0555555555555556	0	0.1875	0.0666666666666667	0.35	0.117647058823529	0.136363636363636	0.32	0.105263157894737	0	0.1875	0.277777777777778	0.25	0.136363636363636	0.142857142857143	0	0.333333333333333	0.2
chr1:159439200	0	0.529411764705882	0	1	0	0	0.416666666666667	0.272727272727273	0.375	0	0.928571428571429	0.923076923076923	0.3125	0.266666666666667	0.388888888888889	0.416666666666667	0.857142857142857	0	0	0	0.3	0.636363636363636	1	1	0	0
chr1:161686105	0	0	0.642857142857143	0	0.75	0.666666666666667	0	0.461538461538462	0.928571428571429	0.1875	0.823529411764706	0	0.857142857142857	0.409090909090909	0	0	0.636363636363636	0.25	0	0	0.636363636363636	0.333333333333333	0.916666666666667	0	0	0.714285714285714
chr1:166988830	0.615384615384615	0.230769230769231	0.5	0.333333333333333	0.5	0.285714285714286	0.45	0	0.642857142857143	0	0.590909090909091	0.2	0.730769230769231	0.333333333333333	0.705882352941177	0.275862068965517	0.642857142857143	0.379310344827586	0.625	0.375	0.416666666666667	0.318181818181818	0.5	0.411764705882353	0.454545454545455	0.388888888888889
chr1:166988875	0.923076923076923	0.538461538461538	0.85	0.45	0.95	0.684210526315789	0.888888888888889	0.875	1	0.133333333333333	0.9	0.384615384615385	1	0.608695652173913	1	0.869565217391304	1	0.482758620689655	0.928571428571429	0.6875	0.72	0.478260869565217	0.91304347826087	0.733333333333333	0.928571428571429	0.588235294117647
chr1:166988985	0	0	0.818181818181818	0	1	0.181818181818182	0.727272727272727	0.8	0	0	0.875	0	0.777777777777778	0.473684210526316	0	0.6875	0.857142857142857	0.375	1	0.384615384615385	0.428571428571429	0.333333333333333	0.9	0.176470588235294	0.777777777777778	0.588235294117647
chr1:166988987	0	0	0.909090909090909	0	1	0.272727272727273	1	1	0	0	0.941176470588235	0	0.944444444444444	0.526315789473684	0	0.8125	0.857142857142857	0.4375	1	0.615384615384615	0.666666666666667	0.611111111111111	0.894736842105263	0.352941176470588	1	0.705882352941177
chr1:166988997	0	0	0.727272727272727	0.0909090909090909	0.866666666666667	0	0.769230769230769	0.857142857142857	0	0	0.944444444444444	0	1	0.352941176470588	0	0.6	0.833333333333333	0.333333333333333	0.909090909090909	0.636363636363636	0.476190476190476	0.5	0.80952380952381	0.133333333333333	0.882352941176471	0.6
chr1:166989028	0	0	0	0	0.857142857142857	0	0.916666666666667	0.846153846153846	0	0	0.8125	0	1	0.571428571428571	0	0.666666666666667	0	0.416666666666667	0.857142857142857	0	0.428571428571429	0.5	0.9375	0.363636363636364	0.8125	0
chr1:169427671	0	0	0	0	0.166666666666667	0.545454545454545	0	0.5	0	0.5	0.0909090909090909	0	0	0.5	0.166666666666667	0	0.153846153846154	0	0	0.75	0.307692307692308	0.0714285714285714	0	0	0	0.1875
chr1:169427672	0	0	0.133333333333333	0.454545454545455	0.181818181818182	0.5	0.133333333333333	0.416666666666667	0.0666666666666667	0.352941176470588	0	0	0	0.375	0	0.0588235294117647	0	0	0	0.727272727272727	0.142857142857143	0	0	0.416666666666667	0	0
chr1:169427741	0.142857142857143	0.583333333333333	0	0.909090909090909	0.0909090909090909	0.363636363636364	0	0.642857142857143	0	0.842105263157895	0.2	0	0	0.578947368421053	0	0.181818181818182	0.111111111111111	0	0.0952380952380952	0.3125	0.318181818181818	0	0	0.857142857142857	0.4	0.19047619047619
chr1:169427742	0.230769230769231	0.0588235294117647	0.235294117647059	0.882352941176471	0.230769230769231	0.260869565217391	0.125	0.642857142857143	0.0555555555555556	0.884615384615385	0.2	0.166666666666667	0.0666666666666667	0.35	0.117647058823529	0.470588235294118	0.428571428571429	0	0.142857142857143	0	0.294117647058824	0.0588235294117647	0.125	0	0.0909090909090909	0
chr1:169630801	0	0.733333333333333	0	0	0	0	0	0	0.769230769230769	0.375	0.636363636363636	0	0	0.928571428571429	0	0.181818181818182	0.833333333333333	0	0	0.785714285714286	0.75	0.0909090909090909	0.727272727272727	0.714285714285714	0	0.571428571428571
chr1:169630908	0	0	0.923076923076923	0.272727272727273	0	0.166666666666667	0.769230769230769	0	0	0.25	0.826086956521739	0	0.909090909090909	0.421052631578947	0	0.111111111111111	0.75	0.2	0.785714285714286	0.272727272727273	0	0.454545454545455	0.727272727272727	0.44	0.642857142857143	0.6
chr1:169709162	0	0	0	0	0	0.2	0.384615384615385	0.285714285714286	0	0	0.733333333333333	0.1875	0	0	0	0.0909090909090909	0.636363636363636	0.153846153846154	0	0	0.533333333333333	0.214285714285714	0.5	0.0769230769230769	0.611111111111111	0.307692307692308
chr1:169709163	0.130434782608696	0.208333333333333	0.607142857142857	0.181818181818182	0.575757575757576	0.266666666666667	0.722222222222222	0.411764705882353	0.166666666666667	0.0416666666666667	0.466666666666667	0.0909090909090909	0	0	0.178571428571429	0.0476190476190476	0.607142857142857	0.235294117647059	0.310344827586207	0.125	0.464285714285714	0.297297297297297	0.3	0.255813953488372	0.515151515151515	0.34375
chr1:169709191	0.5	0	0.545454545454545	0	0	0.368421052631579	0.5	0.466666666666667	0.25	0	0.615384615384615	0.176470588235294	0.636363636363636	0.333333333333333	0.315789473684211	0.105263157894737	0.523809523809524	0.0666666666666667	0.461538461538462	0.136363636363636	0.625	0.333333333333333	0.5	0.0666666666666667	0.466666666666667	0.5
chr1:184975426	0.857142857142857	0.6875	0.8	0.833333333333333	0.916666666666667	0.533333333333333	0.954545454545455	0	0.75	0.375	0.909090909090909	0	0	0.409090909090909	0.875	0.588235294117647	0.941176470588235	0	0.888888888888889	0.357142857142857	0.666666666666667	0.615384615384615	0.8125	0.5	0.705882352941177	0.352941176470588
chr1:187092090	0.636363636363636	0.166666666666667	0.571428571428571	0.266666666666667	0.681818181818182	0.555555555555556	0.764705882352941	0	0.692307692307692	0.5	0.791666666666667	0.75	1	0.473684210526316	0.466666666666667	0.769230769230769	0.722222222222222	0.291666666666667	0.666666666666667	0.214285714285714	0.5	0.65	0.833333333333333	0.176470588235294	0.909090909090909	0.470588235294118
chr1:187092186	0.666666666666667	0.727272727272727	0.615384615384615	0.2	0.846153846153846	0.384615384615385	0.9375	0	0	0.4	0.826086956521739	0.357142857142857	0	0.923076923076923	0.642857142857143	0.307692307692308	0.826086956521739	0.5625	0.692307692307692	0.25	0.9375	0.666666666666667	0	0.384615384615385	0	0.6
chr1:187092208	0.727272727272727	0	0.6875	0.333333333333333	0.583333333333333	0.307692307692308	0.9375	0	0	0.428571428571429	0.782608695652174	0.5	0	0.428571428571429	0.642857142857143	0.25	0.85	0.625	0	0.25	0.8125	0.625	0.818181818181818	0	0	0.5
chr1:187092230	0.545454545454545	0	0.705882352941177	0.272727272727273	0.636363636363636	0.230769230769231	0.944444444444444	0	0.818181818181818	0.2	0.782608695652174	0.363636363636364	0	0.769230769230769	0.571428571428571	0.230769230769231	0.823529411764706	0.611111111111111	0	0.307692307692308	0.714285714285714	0.533333333333333	0.846153846153846	0	0	0.461538461538462
chr1:187092315	0	0.153846153846154	0.411764705882353	0.357142857142857	0	0.333333333333333	0.75	0	0	0.142857142857143	0.428571428571429	0.368421052631579	0	0.761904761904762	0.555555555555556	0.214285714285714	0.625	0.294117647058824	0	0.333333333333333	0.545454545454545	0.466666666666667	0.647058823529412	0.307692307692308	0	0.521739130434783
chr1:192316170	0.888888888888889	0.5	0.882352941176471	0.692307692307692	0	0.466666666666667	0.75	0	0.857142857142857	0.157894736842105	0.733333333333333	0.285714285714286	1	0.590909090909091	0.8125	0.411764705882353	0.789473684210526	0.588235294117647	0.9375	0	0.692307692307692	0.333333333333333	0.85	0.666666666666667	0.875	0.5
chr1:192316171	0.909090909090909	0.6	0.833333333333333	0	0.636363636363636	0.666666666666667	1	0.5625	0.909090909090909	0.111111111111111	0.857142857142857	0.272727272727273	0	0.454545454545455	0	0.363636363636364	0	0.538461538461538	0.818181818181818	0.25	0.727272727272727	0	0.888888888888889	0.384615384615385	0.538461538461538	0.733333333333333
chr1:192316203	0.733333333333333	0.444444444444444	0.6	0.357142857142857	0.727272727272727	0.333333333333333	0.785714285714286	0	0.764705882352941	0.111111111111111	0.8125	0.230769230769231	1	0.684210526315789	1	0.4375	0.9	0.529411764705882	0.833333333333333	0	0.733333333333333	0.333333333333333	0.894736842105263	0.444444444444444	0.818181818181818	0.454545454545455
chr1:192316204	0.916666666666667	0.428571428571429	0.714285714285714	0	0	0.642857142857143	0.833333333333333	0.636363636363636	0.909090909090909	0.214285714285714	0.583333333333333	0.416666666666667	0.916666666666667	0.5	0.666666666666667	0.5	0	0	0.818181818181818	0.0833333333333333	0.772727272727273	0.5	0.846153846153846	0.384615384615385	0.615384615384615	0.5
chr1:192316285	0.272727272727273	0.666666666666667	0.833333333333333	0	0.272727272727273	0	0.736842105263158	0	0.736842105263158	0.0769230769230769	0.5	0.230769230769231	1	0.285714285714286	0.727272727272727	0.375	0.695652173913043	0.388888888888889	0.625	0.230769230769231	0.4	0.285714285714286	0.666666666666667	0.5	0.388888888888889	0.166666666666667
chr1:192316286	0.533333333333333	0.4375	0.625	0	0.357142857142857	0.523809523809524	0.538461538461538	0.0909090909090909	0.545454545454545	0.142857142857143	0	0	1	0.736842105263158	0.769230769230769	0.4375	0	0	0	0.181818181818182	0.238095238095238	0.157894736842105	0.866666666666667	0.230769230769231	0.375	0.2
chr1:192316408	0.785714285714286	0.5625	0	0	0.461538461538462	0.235294117647059	0.80952380952381	0	0.789473684210526	0.0952380952380952	0.866666666666667	0.266666666666667	1	0.681818181818182	0.769230769230769	0.318181818181818	0.791666666666667	0.368421052631579	0.428571428571429	0.230769230769231	0.4375	0.235294117647059	0.714285714285714	0	0.521739130434783	0.25
chr1:192316409	0.866666666666667	0.19047619047619	0.846153846153846	0.454545454545455	0.4375	0.235294117647059	0.857142857142857	0.166666666666667	0	0	0	0	1	0.45	0.764705882352941	0.24	0.6	0.375	0	0.142857142857143	0.318181818181818	0.157894736842105	0.8	0.4	0.416666666666667	0.157894736842105
chr1:192316520	0.636363636363636	0	0	0	0.363636363636364	0.882352941176471	0.75	0.285714285714286	0.789473684210526	0.0625	0.733333333333333	0.411764705882353	1	0.368421052631579	0.777777777777778	0.24	0.740740740740741	0.363636363636364	0.666666666666667	0.8125	0.64	0.333333333333333	0.578947368421053	0.722222222222222	0.842105263157895	0.538461538461538
chr1:192316521	0.666666666666667	0.578947368421053	0	0	0.705882352941177	0.647058823529412	0.882352941176471	0	0.857142857142857	0	0.6	0	0.933333333333333	0.478260869565217	0.80952380952381	0.277777777777778	0.75	0.347826086956522	0.642857142857143	0.727272727272727	0.608695652173913	0.409090909090909	0.764705882352941	0.266666666666667	0	0.588235294117647
chr1:192575122	0.666666666666667	0.909090909090909	0.636363636363636	0	0.7	0.714285714285714	0	0.333333333333333	0.75	0	0.75	0.375	0.952380952380952	0.75	0.666666666666667	0.833333333333333	0.761904761904762	0.777777777777778	0.789473684210526	0	0.842105263157895	0.5	0.65	0.470588235294118	0.6875	0.363636363636364
chr1:192575123	0.727272727272727	0	0.692307692307692	0.230769230769231	0.631578947368421	0	0.846153846153846	0.545454545454545	0.857142857142857	0.0588235294117647	0.72	0.357142857142857	0.75	0.458333333333333	0.736842105263158	0.5	0.8	0.615384615384615	0.681818181818182	0.384615384615385	0.818181818181818	0.347826086956522	0.5	0.5	0.857142857142857	0.428571428571429
chr1:196088758	0	0	0.923076923076923	0	0	0	0	0	0	0	0.777777777777778	1	1	0.894736842105263	1	0.363636363636364	0.923076923076923	0.363636363636364	0.875	0.923076923076923	0.818181818181818	0.416666666666667	0	0.684210526315789	1	0.75
chr1:196088769	0	0	1	0	0	0	0	0	0	0.75	0.727272727272727	1	0.941176470588235	0.888888888888889	0	0.416666666666667	0.923076923076923	0.416666666666667	0.875	1	0	0.272727272727273	0	0.5625	0.904761904761905	0.733333333333333
chr1:196089296	0	0	0	0	0.894736842105263	0	0.833333333333333	0	0	0.636363636363636	0	0	0.928571428571429	0.714285714285714	0.846153846153846	0.769230769230769	0	0.333333333333333	0.823529411764706	0.388888888888889	0.619047619047619	0	0.818181818181818	0.583333333333333	0	0.846153846153846
chr1:196089297	0.904761904761905	0.260869565217391	0.740740740740741	0.416666666666667	0.842105263157895	0.5	0.571428571428571	0	0.857142857142857	0.5625	0.818181818181818	0.5	0.869565217391304	0.72	0.888888888888889	0.75	0.928571428571429	0.5	0.956521739130435	0.4	0.857142857142857	0.478260869565217	0.772727272727273	0.25	0.894736842105263	0.65
chr1:196089329	0.454545454545455	0	0.75	0	0.5625	0	0.615384615384615	0	0	0.545454545454545	0	0	0.8125	0.75	0.352941176470588	0.416666666666667	0	0.5	0.857142857142857	0.6	0.272727272727273	0	0	0.545454545454545	0	0.615384615384615
chr1:196089330	0.421052631578947	0.111111111111111	0.72	0.4	0.388888888888889	0.266666666666667	0.411764705882353	0	0.733333333333333	0.666666666666667	0.571428571428571	0.421052631578947	0.91304347826087	0.777777777777778	0.473684210526316	0.173913043478261	0.72	0.5	0.681818181818182	0.75	0.352941176470588	0.318181818181818	0.772727272727273	0.277777777777778	0.722222222222222	0.636363636363636
chr1:196089380	0.818181818181818	0	0.866666666666667	0	0.941176470588235	0.545454545454545	0.928571428571429	0	0	0.9375	1	0	1	0.555555555555556	1	0.181818181818182	1	0.5	0.9375	0.5	0.666666666666667	0	0	0.615384615384615	0	0.727272727272727
chr1:196089381	0.875	0.35	0.85	0.0666666666666667	0.875	0.5	1	0	0.909090909090909	0	0.904761904761905	0.875	0.833333333333333	0.791666666666667	0.875	0.222222222222222	0.833333333333333	0.666666666666667	0.789473684210526	0.461538461538462	0.647058823529412	0.2	0.8	0.176470588235294	0.785714285714286	0.647058823529412
chr1:196089408	0.818181818181818	0.454545454545455	0.9375	0	0.785714285714286	0.307692307692308	0.8125	0	0	0.529411764705882	0.714285714285714	0	0.842105263157895	0.5625	0.8	0	0.818181818181818	0.266666666666667	0.5	0.642857142857143	0.647058823529412	0	0.769230769230769	0.545454545454545	0.583333333333333	0
chr1:196089409	0.857142857142857	0.263157894736842	0.722222222222222	0.384615384615385	0.941176470588235	0.4375	0.722222222222222	0	0	0	0.842105263157895	0.333333333333333	0.75	0.681818181818182	0.692307692307692	0.235294117647059	0.615384615384615	0.5	0.722222222222222	0.714285714285714	0.538461538461538	0.0714285714285714	0.928571428571429	0.333333333333333	0.833333333333333	0.571428571428571
chr1:196887164	0.791666666666667	0.181818181818182	1	0.733333333333333	0.791666666666667	0.678571428571429	0.714285714285714	0	0.833333333333333	0.0909090909090909	0.9	0.692307692307692	0.857142857142857	0.521739130434783	0.619047619047619	0.380952380952381	0.636363636363636	0.615384615384615	0.708333333333333	0.315789473684211	0.653846153846154	0.333333333333333	0.8	0.8125	0.933333333333333	0.692307692307692
